,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
Like A Cowboy,0.254,https://api.spotify.com/v1/audio-analysis/2eQQ7YHhROyqSPiMrTOuum,0.511,262133,0.687,2eQQ7YHhROyqSPiMrTOuum,2.49e-06,1,0.108,-4.328,1,0.0326,139.995,4,https://api.spotify.com/v1/tracks/2eQQ7YHhROyqSPiMrTOuum,audio_features,spotify:track:2eQQ7YHhROyqSPiMrTOuum,0.172
Like I Loved You,0.179,https://api.spotify.com/v1/audio-analysis/3T6MAweakkNrMYs8jZIWtg,0.579,207187,0.573,3T6MAweakkNrMYs8jZIWtg,0,1,0.083,-5.991,1,0.0292,76.02,4,https://api.spotify.com/v1/tracks/3T6MAweakkNrMYs8jZIWtg,audio_features,spotify:track:3T6MAweakkNrMYs8jZIWtg,0.637
Like I'm Gonna Lose You,0.4,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,0.63,225053,0.53,2YlZnw2ikdb837oKMKjBkW,0,0,0.177,-7.259,1,0.0434,108.038,3,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,audio_features,spotify:track:2YlZnw2ikdb837oKMKjBkW,0.417
Like Jesus Does,0.439,https://api.spotify.com/v1/audio-analysis/3wxgj5N8ZKoZWHDw6FJUf2,0.576,198733,0.355,3wxgj5N8ZKoZWHDw6FJUf2,4.55e-05,1,0.13,-8.388,1,0.033,137.232,4,https://api.spotify.com/v1/tracks/3wxgj5N8ZKoZWHDw6FJUf2,audio_features,spotify:track:3wxgj5N8ZKoZWHDw6FJUf2,0.299
Lips Are Movin,0.0506,https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD,0.775,182667,0.825,6gj08XDlv9Duc2fPOxUmVD,1.03e-06,7,0.111,-5.402,1,0.0464,139.091,4,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,audio_features,spotify:track:6gj08XDlv9Duc2fPOxUmVD,0.95
Liquor,0.0579,https://api.spotify.com/v1/audio-analysis/5YbrqNUUleF39Ai3b3ruQy,0.598,258120,0.441,5YbrqNUUleF39Ai3b3ruQy,0,6,0.0635,-7.128,0,0.155,79.175,4,https://api.spotify.com/v1/tracks/5YbrqNUUleF39Ai3b3ruQy,audio_features,spotify:track:5YbrqNUUleF39Ai3b3ruQy,0.481
Little Bit Of Everything,0.692,https://api.spotify.com/v1/audio-analysis/5lvnGiTAH9BVlJLHc0DXZz,0.439,232587,0.322,5lvnGiTAH9BVlJLHc0DXZz,0,9,0.103,-5.959,1,0.028,77.963,4,https://api.spotify.com/v1/tracks/5lvnGiTAH9BVlJLHc0DXZz,audio_features,spotify:track:5lvnGiTAH9BVlJLHc0DXZz,0.16
Little Bit Of You,0.59,https://api.spotify.com/v1/audio-analysis/7cPglGvAJ6NsjBYjxepwwI,0.655,273947,0.328,7cPglGvAJ6NsjBYjxepwwI,0.0884,6,0.0856,-10.632,1,0.103,89.925,4,https://api.spotify.com/v1/tracks/7cPglGvAJ6NsjBYjxepwwI,audio_features,spotify:track:7cPglGvAJ6NsjBYjxepwwI,0.261
Little Lion Man,0.0276,https://api.spotify.com/v1/audio-analysis/2BBkIgdXLv5vyp1DR0wpQl,0.519,246973,0.512,2BBkIgdXLv5vyp1DR0wpQl,8.78e-05,5,0.0976,-7.986,1,0.0282,138.596,4,https://api.spotify.com/v1/tracks/2BBkIgdXLv5vyp1DR0wpQl,audio_features,spotify:track:2BBkIgdXLv5vyp1DR0wpQl,0.441
Little Miss,0.601,https://api.spotify.com/v1/audio-analysis/1s1kY9duH0g4jKHrxxjTkX,0.654,129133,0.712,1s1kY9duH0g4jKHrxxjTkX,0.00219,0,0.33,-11.739,1,0.0476,82.111,4,https://api.spotify.com/v1/tracks/1s1kY9duH0g4jKHrxxjTkX,audio_features,spotify:track:1s1kY9duH0g4jKHrxxjTkX,0.965
Little Red Wagon,0.0297,https://api.spotify.com/v1/audio-analysis/4sl4UWqzHSG7riBKdralwy,0.584,204387,0.813,4sl4UWqzHSG7riBKdralwy,0.000197,6,0.272,-7.221,1,0.0582,95.081,4,https://api.spotify.com/v1/tracks/4sl4UWqzHSG7riBKdralwy,audio_features,spotify:track:4sl4UWqzHSG7riBKdralwy,0.774
Little Talks,0.0215,https://api.spotify.com/v1/audio-analysis/3a2tuvXCHbW5nuUckuHkKT,0.46,266600,0.786,3a2tuvXCHbW5nuUckuHkKT,0,1,0.133,-5.238,1,0.038,103.192,4,https://api.spotify.com/v1/tracks/3a2tuvXCHbW5nuUckuHkKT,audio_features,spotify:track:3a2tuvXCHbW5nuUckuHkKT,0.408
Little Toy Guns,0.00407,https://api.spotify.com/v1/audio-analysis/4lnnde7PnrXR3pUzQKBe6X,0.434,210760,0.868,4lnnde7PnrXR3pUzQKBe6X,1.98e-06,7,0.0919,-1.208,1,0.0603,161.886,4,https://api.spotify.com/v1/tracks/4lnnde7PnrXR3pUzQKBe6X,audio_features,spotify:track:4lnnde7PnrXR3pUzQKBe6X,0.204
Little White Church,0.13,https://api.spotify.com/v1/audio-analysis/0f73zOCdBx6ZPdiBjwN1AP,0.667,186240,0.878,0f73zOCdBx6ZPdiBjwN1AP,0,10,0.16,-4.797,1,0.0445,107.024,4,https://api.spotify.com/v1/tracks/0f73zOCdBx6ZPdiBjwN1AP,audio_features,spotify:track:0f73zOCdBx6ZPdiBjwN1AP,0.816
Live A Little,0.00969,https://api.spotify.com/v1/audio-analysis/1cRc03E5Ps0fwe4l8fz2J0,0.616,349267,0.706,1cRc03E5Ps0fwe4l8fz2J0,0.313,0,0.111,-6.846,1,0.0233,89.998,4,https://api.spotify.com/v1/tracks/1cRc03E5Ps0fwe4l8fz2J0,audio_features,spotify:track:1cRc03E5Ps0fwe4l8fz2J0,0.655
Loca,0.337,https://api.spotify.com/v1/audio-analysis/2CRbiMK0W14l71SpDKqKZM,0.795,346460,0.751,2CRbiMK0W14l71SpDKqKZM,0,8,0.0983,-3.661,1,0.0675,113.033,4,https://api.spotify.com/v1/tracks/2CRbiMK0W14l71SpDKqKZM,audio_features,spotify:track:2CRbiMK0W14l71SpDKqKZM,0.537
Location,0.33,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,0.736,219080,0.449,152lZdxL1OR0ZMW6KquMif,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,audio_features,spotify:track:152lZdxL1OR0ZMW6KquMif,0.326
Locked Away,0.328,https://api.spotify.com/v1/audio-analysis/0sQLhT32E9ZG2zn5iYR6nN,0.508,227280,0.677,0sQLhT32E9ZG2zn5iYR6nN,0,1,0.0491,-5.696,1,0.0656,121.928,5,https://api.spotify.com/v1/tracks/0sQLhT32E9ZG2zn5iYR6nN,audio_features,spotify:track:0sQLhT32E9ZG2zn5iYR6nN,0.575
Lockjaw,0.0411,https://api.spotify.com/v1/audio-analysis/7iaw359G2XT14uTfV9feip,0.615,223147,0.648,7iaw359G2XT14uTfV9feip,0,5,0.277,-3.792,0,0.22,169.912,4,https://api.spotify.com/v1/tracks/7iaw359G2XT14uTfV9feip,audio_features,spotify:track:7iaw359G2XT14uTfV9feip,0.26
Loco,0.211,https://api.spotify.com/v1/audio-analysis/1JmHWmgrE2YbkyX8PTd0Ko,0.679,209093,0.643,1JmHWmgrE2YbkyX8PTd0Ko,0,8,0.154,-4.999,1,0.03,155.98,3,https://api.spotify.com/v1/tracks/1JmHWmgrE2YbkyX8PTd0Ko,audio_features,spotify:track:1JmHWmgrE2YbkyX8PTd0Ko,0.638
Lonely Boy,0.0456,https://api.spotify.com/v1/audio-analysis/4bEcoz1OcfMgUbp2ft8ieQ,0.48,255653,0.61,4bEcoz1OcfMgUbp2ft8ieQ,0,0,0.313,-7.042,1,0.305,90.034,4,https://api.spotify.com/v1/tracks/4bEcoz1OcfMgUbp2ft8ieQ,audio_features,spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,0.297
Lonely Eyes,0.0326,https://api.spotify.com/v1/audio-analysis/2j79NtwxoWDmkiH4MGwdLq,0.657,217413,0.674,2j79NtwxoWDmkiH4MGwdLq,1.88e-05,1,0.0947,-5.273,1,0.0319,106.005,4,https://api.spotify.com/v1/tracks/2j79NtwxoWDmkiH4MGwdLq,audio_features,spotify:track:2j79NtwxoWDmkiH4MGwdLq,0.336
Lonely Tonight,0.103,https://api.spotify.com/v1/audio-analysis/5BtS8w1kkjLV1BbvB0t12u,0.45,227987,0.795,5BtS8w1kkjLV1BbvB0t12u,0,10,0.166,-4.249,1,0.0355,151.884,4,https://api.spotify.com/v1/tracks/5BtS8w1kkjLV1BbvB0t12u,audio_features,spotify:track:5BtS8w1kkjLV1BbvB0t12u,0.364
Long Hot Summer,0.0301,https://api.spotify.com/v1/audio-analysis/3PY88239tYBnAv5LQoU2oY,0.657,273587,0.785,3PY88239tYBnAv5LQoU2oY,4.62e-06,3,0.0927,-8.428,1,0.037,127.987,4,https://api.spotify.com/v1/tracks/3PY88239tYBnAv5LQoU2oY,audio_features,spotify:track:3PY88239tYBnAv5LQoU2oY,0.769
Look Alive,0.00104,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,0.922,181263,0.581,4qKcDkK6siZ7Jp1Jb4m0aL,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,0.595
Look At Me!,0.259,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,0.763,126346,0.726,7floNISpH8VF4z4459Qo18,0,1,0.0976,-6.405,1,0.282,139.059,4,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,audio_features,spotify:track:7floNISpH8VF4z4459Qo18,0.349
Lookin' For That Girl,0.00634,https://api.spotify.com/v1/audio-analysis/4tK5L8FD5Gl1dSwhzXuU6K,0.504,261347,0.848,4tK5L8FD5Gl1dSwhzXuU6K,1.41e-05,6,0.104,-4.388,1,0.0362,76.965,4,https://api.spotify.com/v1/tracks/4tK5L8FD5Gl1dSwhzXuU6K,audio_features,spotify:track:4tK5L8FD5Gl1dSwhzXuU6K,0.458
Lose My Mind,0.0124,https://api.spotify.com/v1/audio-analysis/5Sey3HgGa6KB46mlOyCClZ,0.412,205440,0.871,5Sey3HgGa6KB46mlOyCClZ,0.000128,1,0.2,-4.893,0,0.0458,125.043,4,https://api.spotify.com/v1/tracks/5Sey3HgGa6KB46mlOyCClZ,audio_features,spotify:track:5Sey3HgGa6KB46mlOyCClZ,0.141
Losin Control,0.515,https://api.spotify.com/v1/audio-analysis/4cxMGhkinTocPSVVKWIw0d,0.759,237507,0.245,4cxMGhkinTocPSVVKWIw0d,0.000154,6,0.102,-6.545,1,0.138,96.992,4,https://api.spotify.com/v1/tracks/4cxMGhkinTocPSVVKWIw0d,audio_features,spotify:track:4cxMGhkinTocPSVVKWIw0d,0.209
Losing Sleep,0.0715,https://api.spotify.com/v1/audio-analysis/6waqLPcT6ruMhmd36OhmFO,0.584,178253,0.621,6waqLPcT6ruMhmd36OhmFO,1.68e-06,1,0.389,-5.703,1,0.0443,92.003,4,https://api.spotify.com/v1/tracks/6waqLPcT6ruMhmd36OhmFO,audio_features,spotify:track:6waqLPcT6ruMhmd36OhmFO,0.634
Lost Boy,0.965,https://api.spotify.com/v1/audio-analysis/4h0zU3O9R5xzuTmNO7dNDU,0.71,275280,0.0565,4h0zU3O9R5xzuTmNO7dNDU,0,7,0.0889,-15.099,1,0.0534,123.994,4,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,audio_features,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.348
Lotus Flower Bomb,0.611,https://api.spotify.com/v1/audio-analysis/3MAgQuClHcAV8E9CbeBS6f,0.512,213253,0.598,3MAgQuClHcAV8E9CbeBS6f,0,9,0.0881,-4.959,0,0.115,70.189,4,https://api.spotify.com/v1/tracks/3MAgQuClHcAV8E9CbeBS6f,audio_features,spotify:track:3MAgQuClHcAV8E9CbeBS6f,0.345
Love All Over Me,0.546,https://api.spotify.com/v1/audio-analysis/3jmrIQTRL9ea0Xv4yCvJEJ,0.514,229947,0.628,3jmrIQTRL9ea0Xv4yCvJEJ,0,4,0.161,-5.661,0,0.0451,129.539,4,https://api.spotify.com/v1/tracks/3jmrIQTRL9ea0Xv4yCvJEJ,audio_features,spotify:track:3jmrIQTRL9ea0Xv4yCvJEJ,0.422
Love Don't Die,0.0095,https://api.spotify.com/v1/audio-analysis/6IDDwI0YOCAUDhMZltQekS,0.632,183093,0.805,6IDDwI0YOCAUDhMZltQekS,0,11,0.197,-4.488,0,0.0303,115.489,4,https://api.spotify.com/v1/tracks/6IDDwI0YOCAUDhMZltQekS,audio_features,spotify:track:6IDDwI0YOCAUDhMZltQekS,0.275
Love Don't Run,0.475,https://api.spotify.com/v1/audio-analysis/1dXUWskP4zy7Inqpfy5hf6,0.512,219267,0.532,1dXUWskP4zy7Inqpfy5hf6,0,0,0.0993,-3.28,1,0.0301,147.473,4,https://api.spotify.com/v1/tracks/1dXUWskP4zy7Inqpfy5hf6,audio_features,spotify:track:1dXUWskP4zy7Inqpfy5hf6,0.256
Love Done Gone,0.15,https://api.spotify.com/v1/audio-analysis/6z6CGFbowofeJZCMmJ7Qnc,0.633,210747,0.732,6z6CGFbowofeJZCMmJ7Qnc,0,8,0.0737,-2.989,1,0.0306,126.946,4,https://api.spotify.com/v1/tracks/6z6CGFbowofeJZCMmJ7Qnc,audio_features,spotify:track:6z6CGFbowofeJZCMmJ7Qnc,0.813
Love Faces,0.0599,https://api.spotify.com/v1/audio-analysis/5rX60GiR64Epgri9Ubjzg9,0.654,243800,0.599,5rX60GiR64Epgri9Ubjzg9,0,11,0.161,-6.699,1,0.0563,119.778,4,https://api.spotify.com/v1/tracks/5rX60GiR64Epgri9Ubjzg9,audio_features,spotify:track:5rX60GiR64Epgri9Ubjzg9,0.333
Love Like Crazy,0.0203,https://api.spotify.com/v1/audio-analysis/6Ozp6ac86CSHMik8lbvJuM,0.535,217387,0.725,6Ozp6ac86CSHMik8lbvJuM,1.45e-05,10,0.176,-5.108,1,0.0275,78.489,4,https://api.spotify.com/v1/tracks/6Ozp6ac86CSHMik8lbvJuM,audio_features,spotify:track:6Ozp6ac86CSHMik8lbvJuM,0.292
Love Like Woe,0.139,https://api.spotify.com/v1/audio-analysis/4XRZbiVdsA5qv6f6qP70lS,0.697,200453,0.775,4XRZbiVdsA5qv6f6qP70lS,0,10,0.0737,-4.106,1,0.0636,90.015,4,https://api.spotify.com/v1/tracks/4XRZbiVdsA5qv6f6qP70lS,audio_features,spotify:track:4XRZbiVdsA5qv6f6qP70lS,0.822
Love Me Again,0.00407,https://api.spotify.com/v1/audio-analysis/5VSCgNlSmTV2Yq5lB40Eaw,0.497,239894,0.884,5VSCgNlSmTV2Yq5lB40Eaw,0.000326,2,0.0968,-4.717,0,0.0436,126.023,4,https://api.spotify.com/v1/tracks/5VSCgNlSmTV2Yq5lB40Eaw,audio_features,spotify:track:5VSCgNlSmTV2Yq5lB40Eaw,0.216
Love Me Like You Mean It,0.0452,https://api.spotify.com/v1/audio-analysis/0knbW9EwgSLfNFMWys1mQm,0.645,200027,0.84,0knbW9EwgSLfNFMWys1mQm,0,4,0.327,-5.894,1,0.0518,151.94,4,https://api.spotify.com/v1/tracks/0knbW9EwgSLfNFMWys1mQm,audio_features,spotify:track:0knbW9EwgSLfNFMWys1mQm,0.805
Love Myself,0.00296,https://api.spotify.com/v1/audio-analysis/36phXHOKx8rO7CMp2vNX4x,0.617,218773,0.762,36phXHOKx8rO7CMp2vNX4x,0,0,0.435,-6.737,0,0.0811,122.91,4,https://api.spotify.com/v1/tracks/36phXHOKx8rO7CMp2vNX4x,audio_features,spotify:track:36phXHOKx8rO7CMp2vNX4x,0.286
Love On The Brain,0.0848,https://api.spotify.com/v1/audio-analysis/2aksifNn5ph8igDOkPBA02,0.506,224000,0.641,2aksifNn5ph8igDOkPBA02,8.09e-06,4,0.073,-4.815,0,0.0456,171.957,3,https://api.spotify.com/v1/tracks/2aksifNn5ph8igDOkPBA02,audio_features,spotify:track:2aksifNn5ph8igDOkPBA02,0.393
Love Runs Out,0.165,https://api.spotify.com/v1/audio-analysis/5BJSZocnCeSNeYMj3iVqM7,0.714,224227,0.933,5BJSZocnCeSNeYMj3iVqM7,0,7,0.111,-3.714,1,0.0571,120.019,4,https://api.spotify.com/v1/tracks/5BJSZocnCeSNeYMj3iVqM7,audio_features,spotify:track:5BJSZocnCeSNeYMj3iVqM7,0.714
Love Sosa,0.0281,https://api.spotify.com/v1/audio-analysis/4IowQDUOzUvNtp72HMDcKO,0.77,246213,0.421,4IowQDUOzUvNtp72HMDcKO,0,0,0.111,-8.255,0,0.0849,131.935,4,https://api.spotify.com/v1/tracks/4IowQDUOzUvNtp72HMDcKO,audio_features,spotify:track:4IowQDUOzUvNtp72HMDcKO,0.214
Love You Like That,0.0127,https://api.spotify.com/v1/audio-analysis/2QVzUws1l5mzZ4v46tGHrC,0.561,203053,0.756,2QVzUws1l5mzZ4v46tGHrC,8.34e-05,11,0.233,-5.056,1,0.0287,145.129,4,https://api.spotify.com/v1/tracks/2QVzUws1l5mzZ4v46tGHrC,audio_features,spotify:track:2QVzUws1l5mzZ4v46tGHrC,0.702
Love's Gonna Make It Alright,0.238,https://api.spotify.com/v1/audio-analysis/1blSBtrZgDJIWQl0BlAyov,0.71,228893,0.86,1blSBtrZgDJIWQl0BlAyov,0.000499,4,0.249,-5.313,1,0.0311,110.995,4,https://api.spotify.com/v1/tracks/1blSBtrZgDJIWQl0BlAyov,audio_features,spotify:track:1blSBtrZgDJIWQl0BlAyov,0.731
"Lover, Lover",0.729,https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1,0.783,237793,0.467,0hNduWmlWmEmuwEFcYvRu1,0.809,6,0.109,-9.474,1,0.0503,90.838,4,https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1,audio_features,spotify:track:0hNduWmlWmEmuwEFcYvRu1,0.236
Lovin' You Is Fun,0.346,https://api.spotify.com/v1/audio-analysis/5qNkZdbdfL9tQm1ppZmUrW,0.701,199013,0.823,5qNkZdbdfL9tQm1ppZmUrW,0,8,0.361,-2.833,1,0.0314,109.974,4,https://api.spotify.com/v1/tracks/5qNkZdbdfL9tQm1ppZmUrW,audio_features,spotify:track:5qNkZdbdfL9tQm1ppZmUrW,0.654
Loving You Easy,0.017,https://api.spotify.com/v1/audio-analysis/69XcvSymPaTke2Qb6f3W6P,0.722,155653,0.593,69XcvSymPaTke2Qb6f3W6P,1.42e-06,1,0.067,-3.953,1,0.0269,98.982,4,https://api.spotify.com/v1/tracks/69XcvSymPaTke2Qb6f3W6P,audio_features,spotify:track:69XcvSymPaTke2Qb6f3W6P,0.326
Loyal,0.0228,https://api.spotify.com/v1/audio-analysis/7kqcudBGM74MXVoYMaoWkC,0.845,264947,0.506,7kqcudBGM74MXVoYMaoWkC,1.03e-06,1,0.0879,-5.971,1,0.0409,99.051,4,https://api.spotify.com/v1/tracks/7kqcudBGM74MXVoYMaoWkC,audio_features,spotify:track:7kqcudBGM74MXVoYMaoWkC,0.647
Lush Life,0.133,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,0.694,201122,0.712,1rIKgCH4H52lrvDcz50hS8,0,7,0.211,-3.923,0,0.046,98.022,4,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,audio_features,spotify:track:1rIKgCH4H52lrvDcz50hS8,0.799
Luv,0.00264,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,0.732,182707,0.75,7GX5flRQZVHRAGd6B4TmDO,0,11,0.109,-6.366,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401
Made In America,0.0775,https://api.spotify.com/v1/audio-analysis/0sl8awl4hoj9cjU2AJqBjl,0.482,196053,0.753,0sl8awl4hoj9cjU2AJqBjl,0,9,0.105,-4.997,1,0.0367,172.149,4,https://api.spotify.com/v1/tracks/0sl8awl4hoj9cjU2AJqBjl,audio_features,spotify:track:0sl8awl4hoj9cjU2AJqBjl,0.467
Made Me,0.189,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,0.769,211853,0.709,1P17dC1amhFzptugyAO7Il,1.72e-05,9,0.133,-6.432,0,0.139,128.063,4,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,audio_features,spotify:track:1P17dC1amhFzptugyAO7Il,0.514
Madness,0.0635,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,0.54,242253,0.561,7fBv7CLKzipRk6EC6TWHOB,0,0,0.137,-6.987,0,0.0699,113.295,4,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,audio_features,spotify:track:7fBv7CLKzipRk6EC6TWHOB,0.107
Magic,0.034,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,0.818,225983,0.803,6b8Be6ljOzmkOmFslEb23P,0,1,0.153,-4.282,1,0.0797,106.97,4,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,audio_features,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.632
Magnolia,0.012,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,0.791,181812,0.586,1e1JKLEDKP7hEQzJfNAgPl,0,11,0.46,-7.372,0,0.29,163.029,4,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,audio_features,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,0.413
Main Chick,0.243,https://api.spotify.com/v1/audio-analysis/4TEW1Ft6bXJlvJDmfnRX90,0.713,180000,0.683,4TEW1Ft6bXJlvJDmfnRX90,0,4,0.104,-4.846,0,0.185,83.947,4,https://api.spotify.com/v1/tracks/4TEW1Ft6bXJlvJDmfnRX90,audio_features,spotify:track:4TEW1Ft6bXJlvJDmfnRX90,0.467
Make A Movie,0.00752,https://api.spotify.com/v1/audio-analysis/7CisLSqtKbDw2VtpN6IuLw,0.846,202000,0.774,7CisLSqtKbDw2VtpN6IuLw,0,1,0.207,-5.131,1,0.0509,120.012,4,https://api.spotify.com/v1/tracks/7CisLSqtKbDw2VtpN6IuLw,audio_features,spotify:track:7CisLSqtKbDw2VtpN6IuLw,0.375
Make Me (Cry),0.592,https://api.spotify.com/v1/audio-analysis/2BrzlUj1u1CtvaJDGIKpsP,0.588,242081,0.471,2BrzlUj1u1CtvaJDGIKpsP,0.00146,0,0.0733,-7.287,1,0.0577,152.881,4,https://api.spotify.com/v1/tracks/2BrzlUj1u1CtvaJDGIKpsP,audio_features,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,0.209
Make Me Proud,0.00351,https://api.spotify.com/v1/audio-analysis/0pN1Ld0Fr9DTUaCGbKRvlF,0.686,219893,0.505,0pN1Ld0Fr9DTUaCGbKRvlF,0.000213,1,0.157,-10.145,1,0.159,131.891,4,https://api.spotify.com/v1/tracks/0pN1Ld0Fr9DTUaCGbKRvlF,audio_features,spotify:track:0pN1Ld0Fr9DTUaCGbKRvlF,0.325
Make Me Wanna,0.0331,https://api.spotify.com/v1/audio-analysis/69DR48pXzSabFUfQfDDJDb,0.536,225067,0.825,69DR48pXzSabFUfQfDDJDb,0,9,0.104,-6.356,1,0.0661,109.015,3,https://api.spotify.com/v1/tracks/69DR48pXzSabFUfQfDDJDb,audio_features,spotify:track:69DR48pXzSabFUfQfDDJDb,0.662
Make You Miss Me,0.168,https://api.spotify.com/v1/audio-analysis/0xwPzLmBAYro8BUz7MrtAo,0.612,225693,0.468,0xwPzLmBAYro8BUz7MrtAo,0,7,0.112,-6.597,1,0.0314,146.026,4,https://api.spotify.com/v1/tracks/0xwPzLmBAYro8BUz7MrtAo,audio_features,spotify:track:0xwPzLmBAYro8BUz7MrtAo,0.165
Mama Said,0.0447,https://api.spotify.com/v1/audio-analysis/5ArQzSBevAdXTxRY6Ulhbq,0.712,206903,0.799,5ArQzSBevAdXTxRY6Ulhbq,6.4e-05,7,0.37,-4.564,0,0.0703,83.996,4,https://api.spotify.com/v1/tracks/5ArQzSBevAdXTxRY6Ulhbq,audio_features,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,0.591
Mama's Broken Heart,0.278,https://api.spotify.com/v1/audio-analysis/2mXsZsJBThTaJXbNcg5QD4,0.768,177773,0.809,2mXsZsJBThTaJXbNcg5QD4,0,4,0.139,-4.204,0,0.0616,111.989,4,https://api.spotify.com/v1/tracks/2mXsZsJBThTaJXbNcg5QD4,audio_features,spotify:track:2mXsZsJBThTaJXbNcg5QD4,0.748
Mama's Song,0.494,https://api.spotify.com/v1/audio-analysis/6FuJokk9FHx0E00SZ8ib8X,0.539,303373,0.442,6FuJokk9FHx0E00SZ8ib8X,0,7,0.143,-9.046,1,0.0376,149.971,4,https://api.spotify.com/v1/tracks/6FuJokk9FHx0E00SZ8ib8X,audio_features,spotify:track:6FuJokk9FHx0E00SZ8ib8X,0.167
Man Down,0.299,https://api.spotify.com/v1/audio-analysis/1keIwLlHg0VZhoQQiTb0Xi,0.726,211212,0.665,1keIwLlHg0VZhoQQiTb0Xi,0,5,0.179,-5.611,0,0.0722,104.239,4,https://api.spotify.com/v1/tracks/1keIwLlHg0VZhoQQiTb0Xi,audio_features,spotify:track:1keIwLlHg0VZhoQQiTb0Xi,0.807
Man In The Mirror,0.52,https://api.spotify.com/v1/audio-analysis/1kiNatIrwDusOZfR29W0LJ,0.808,318680,0.812,1kiNatIrwDusOZfR29W0LJ,7.91e-05,8,0.134,-5.012,1,0.0381,100.331,4,https://api.spotify.com/v1/tracks/1kiNatIrwDusOZfR29W0LJ,audio_features,spotify:track:1kiNatIrwDusOZfR29W0LJ,0.269
Marry Me,0.113,https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc,0.588,205453,0.408,0OWZFobGSIW9GrSlQ9C5pc,0,3,0.13,-8.662,1,0.0237,85.008,4,https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc,audio_features,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,0.484
Marry The Night,0.00207,https://api.spotify.com/v1/audio-analysis/1k18nxjYj8R5iz82Ap7GEY,0.61,264520,0.89,1k18nxjYj8R5iz82Ap7GEY,0.0136,0,0.518,-4.416,1,0.0616,131.085,4,https://api.spotify.com/v1/tracks/1k18nxjYj8R5iz82Ap7GEY,audio_features,spotify:track:1k18nxjYj8R5iz82Ap7GEY,0.456
Marry You,0.332,https://api.spotify.com/v1/audio-analysis/22PMfvdz35fFKYnJyMn077,0.62,230120,0.832,22PMfvdz35fFKYnJyMn077,0,10,0.104,-4.848,1,0.036,144.926,4,https://api.spotify.com/v1/tracks/22PMfvdz35fFKYnJyMn077,audio_features,spotify:track:22PMfvdz35fFKYnJyMn077,0.481
Marvin & Chardonnay,0.063,https://api.spotify.com/v1/audio-analysis/5xpmdbQcfIOsE1hACcC3UK,0.629,222867,0.795,5xpmdbQcfIOsE1hACcC3UK,0,11,0.291,-2.714,0,0.0389,133.046,4,https://api.spotify.com/v1/tracks/5xpmdbQcfIOsE1hACcC3UK,audio_features,spotify:track:5xpmdbQcfIOsE1hACcC3UK,0.833
